attendance,away_3p_attempts,away_3p_made,away_3p_pct,away_assists,away_blocks,away_fg_attempts,away_fg_made,away_fg_pct,away_fouls,away_ft_attempts,away_ft_made,away_ft_pct,away_q1,away_q2,away_q3,away_q4,away_rebounds,away_rest_days,away_score,away_steals,away_team,away_travel_distance,away_turnovers,date,defensive_rating,game_id,home_3p_attempts,home_3p_made,home_3p_pct,home_assists,home_blocks,home_fg_attempts,home_fg_made,home_fg_pct,home_fouls,home_ft_attempts,home_ft_made,home_ft_pct,home_q1,home_q2,home_q3,home_q4,home_rebounds,home_rest_days,home_score,home_steals,home_team,home_travel_distance,home_turnovers,home_win,league,offensive_rating,overtime,pace,pace_estimate,point_diff,processed_at,referees,season,total_points,true_shooting_pct,venue
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_3282153068115913865,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Reyer Venezia,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.110885,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_3214825915648873317,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Treviso Basket,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.008429,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,C,,13,2026-01-28,,game_-1941038391387747001,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Badalona,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.065653,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG,,13,2026-01-28,,game_-6391464736347875063,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Baskonia Vitoria-Gasteiz,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.969971,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_1203731719188959919,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Aris BC,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.880377,Unknown,2024-25,4049,,Unknown
5000,39,13,0.333,20,4,80,40,0.5,20,19,16,0.842,0,0,0,0,35,,80,7,Jena,,13,2026-01-28,,game_4070772898574517610,39,13,0.333,20,4,78,39,0.5,20,18,15,0.833,0,0,0,0,35,,79,7,Rostock,,13,0,Unknown,,0,,1.7666666666666666,-1,2026-01-28T15:28:31.229663,Unknown,2024-25,159,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,SG,,13,2026-01-28,,game_-2192005227501916626,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Valencia Basket,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.078521,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,C,,13,2026-01-28,,game_-3986104218000140117,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Hapoel Tel Aviv,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.776715,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,C,,13,2026-01-28,,game_2528914291362827074,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Niners Chemnitz,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.166139,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_-2767279291060647051,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Slask Wroclaw,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.962018,Unknown,2024-25,4043,,Unknown
5000,42,14,0.333,20,4,88,44,0.5,20,20,17,0.85,0,0,0,0,35,,89,7,Frankfurt,,13,2026-01-28,,game_318112318514751087,36,12,0.333,20,4,74,37,0.5,20,18,15,0.833,0,0,0,0,35,,75,7,Oldenburg,,13,0,Unknown,,0,,1.8222222222222222,-14,2026-01-28T15:28:31.250126,Unknown,2024-25,164,,Unknown
5000,42,14,0.333,20,4,86,43,0.5,20,20,17,0.85,0,0,0,0,35,,87,7,Baskonia,,13,2026-01-28,,game_8895492041411944713,51,17,0.333,20,4,104,52,0.5,20,24,21,0.875,0,0,0,0,35,,105,7,Paris,,13,1,Unknown,,0,,2.1333333333333333,18,2026-01-28T15:28:30.747119,Unknown,2024-25,192,,Unknown
5000,18,6,0.333,20,4,38,19,0.5,20,10,7,0.7,0,0,0,0,35,,38,7,20,,13,2026-01-28,,game_-8390872630057296845,12,4,0.333,20,4,28,14,0.5,20,8,5,0.625,0,0,0,0,35,,28,7,SG,,13,0,Unknown,,0,,0.7333333333333333,-10,2026-01-28T15:28:30.669343,Unknown,2024-25,66,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,F,,13,2026-01-28,,game_8531001410398355962,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Aquila Trento,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.841811,Unknown,2024-25,4043,,Unknown
5000,42,14,0.333,20,4,86,43,0.5,20,20,17,0.85,0,0,0,0,35,,87,7,Nuernberg,,13,2026-01-28,,game_465298920768600702,39,13,0.333,20,4,82,41,0.5,20,19,16,0.842,0,0,0,0,35,,83,7,Crailsh.,,13,0,Unknown,,0,,1.8888888888888888,-4,2026-01-28T15:28:31.265924,Unknown,2024-25,170,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_1149046025964883913,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Reyer Venezia,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.108770,Unknown,2024-25,4047,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Memphis Grizzlies,,13,2026-01-28,,game_3675767660308584988,3,1,0.333,20,4,6,3,0.5,20,4,1,0.25,0,0,0,0,35,,7,7,"Fri, Jan 24, 2020",,13,1,Unknown,,0,,0.07777777777777778,7,2026-01-28T15:28:30.701589,Unknown,2024-25,7,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_-7371736567638343141,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Hapoel Tel Aviv,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.147668,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_5069261080743066405,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Paris Basketball,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.226084,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,F/PF,,13,2026-01-28,,game_690283488711142196,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Slask Wroclaw,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.069071,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_-7482025710318383468,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Pallacanestro Trieste,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.080836,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_-2078877066994840733,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,BK VEF Rīga,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.205263,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF,,13,2026-01-28,,game_2017463831189491398,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Aris BC,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.030365,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF,,13,2026-01-28,,game_-2706443563937074859,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,KK Cedevita Junior,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.836039,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG/F,,13,2026-01-28,,game_-8418599008190361860,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Pallacanestro Trieste,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.854537,Unknown,2024-25,4051,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Unknown,,13,2026-01-28,,game_1089931678974162380,9,3,0.333,20,4,20,10,0.5,20,7,4,0.571,0,0,0,0,35,,20,7,Unknown,,13,1,Unknown,,0,,0.2222222222222222,20,2026-01-28T15:28:31.227772,Unknown,2024-25,20,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,C,,13,2026-01-28,,game_8520731991843564549,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Olimpia Milano,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.923564,Unknown,2024-25,4043,,Unknown
5000,36,12,0.333,20,4,72,36,0.5,20,17,14,0.824,0,0,0,0,35,,72,7,Chemnitz,,13,2026-01-28,,game_7188272012095829750,42,14,0.333,20,4,84,42,0.5,20,20,17,0.85,0,0,0,0,35,,85,7,Jena,,13,1,Unknown,,0,,1.7444444444444445,13,2026-01-28T15:28:31.244479,Unknown,2024-25,157,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG,,13,2026-01-28,,game_-5626704947529506994,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Bursaspor,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.925498,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,F,,13,2026-01-28,,game_-7409957165006587130,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Promitheas,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.846948,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_4074703028198204416,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,ratiopharm Ulm,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.031473,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,C,,13,2026-01-28,,game_3416263558363839434,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Aris BC,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.790644,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_-6949636602058837465,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Cholet,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.204213,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PG,,13,2026-01-28,,game_-1204772592585557835,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Pallacanestro Brescia,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.973862,Unknown,2024-25,4045,,Unknown
5000,45,15,0.333,20,4,92,46,0.5,20,21,18,0.857,0,0,0,0,35,,92,7,Rostock,,13,2026-01-28,,game_-6142075647470000311,48,16,0.333,20,4,96,48,0.5,20,22,19,0.864,0,0,0,0,35,,97,7,Chemnitz,,13,1,Unknown,,0,,2.1,5,2026-01-28T15:28:31.240537,Unknown,2024-25,189,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG,,13,2026-01-28,,game_-2486181450932141479,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,ASVEL Villeurbanne,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.971057,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_-4513318445328362629,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Fenerbahçe SK,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.902146,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF/C,,13,2026-01-28,,game_-338799850947504264,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Reyer Venezia,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.001409,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,F,,13,2026-01-28,,game_-5377945024838481790,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Varese,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.163953,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF,,13,2026-01-28,,game_-5511159584470933400,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Fenerbahçe SK,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.801570,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PF,,13,2026-01-28,,game_-1470669166957759712,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Virtus Bologna,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.095485,Unknown,2024-25,4049,,Unknown
5000,51,17,0.333,20,4,102,51,0.5,20,23,20,0.87,0,0,0,0,35,,103,7,Bamberg,,13,2026-01-28,,game_6571889155090155859,42,14,0.333,20,4,88,44,0.5,20,20,17,0.85,0,0,0,0,35,,89,7,Oldenburg,,13,0,Unknown,,0,,2.1333333333333333,-14,2026-01-28T15:28:31.243321,Unknown,2024-25,192,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,F,,13,2026-01-28,,game_-7662039685441896541,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Aquila Trento,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.027835,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,F,,13,2026-01-28,,game_-1930837068582214425,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Dinamo Sassari,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.131877,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_-858529643348472788,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Fenerbahçe SK,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.188017,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_-503891545430623095,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,FC Bayern Munich,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.870787,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_5979309890168483535,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Le Mans,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.213898,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_-6751929557666443160,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Baskonia Vitoria-Gasteiz,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.994812,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_-7812914001103232532,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Virtus Bologna,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.826197,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,C,,13,2026-01-28,,game_-3540593359510069500,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Wolves Vilnius,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.815329,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_-333278026899072334,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,AS Monaco Basket,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.939177,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG/F,,13,2026-01-28,,game_4829417260595198881,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Reyer Venezia,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.811912,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,C,,13,2026-01-28,,game_-68436522989984100,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Slask Wroclaw,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.972860,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_9178684007374852638,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,FC Barcelona,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.973436,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_1947440851144965769,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,APU Udine,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.849688,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF,,13,2026-01-28,,game_7758380758922249170,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Paris Basketball,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.928147,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_4965389036189516117,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Niners Chemnitz,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.193280,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG/F,,13,2026-01-28,,game_-3826886015512815130,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Derthona Tortona,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.111416,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_-7578385627162201306,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Pallacanestro Trieste,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.082908,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG,,13,2026-01-28,,game_156686787481712747,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Varese,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.174437,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG/SG,,13,2026-01-28,,game_-524756370245240285,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Treviso Basket,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.931857,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_6562765038579303240,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Besiktas JK,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.026849,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG/SG,,13,2026-01-28,,game_8988942419702880930,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Maccabi Tel Aviv BC,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.789599,Unknown,2024-25,4047,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Indiana Pacers,,13,2026-01-28,,game_1854783610419238403,3,1,0.333,20,4,8,4,0.5,20,4,1,0.25,0,0,0,0,35,,8,7,"Fri, Jan 10, 2020",,13,1,Unknown,,0,,0.08888888888888889,8,2026-01-28T15:28:30.689292,Unknown,2024-25,8,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PF,,13,2026-01-28,,game_2090877731309761067,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Napoli Basket (2016),,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.160016,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_-660857884958712924,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Treviso Basket,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.811363,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,C,,13,2026-01-28,,game_-5570252633344620759,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Valencia Basket,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.062694,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_4286823276610919821,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Tenerife,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.220952,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,C,,13,2026-01-28,,game_2351677513856212632,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Panathinaikos Athlitikos Omilos,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.182039,Unknown,2024-25,4051,,Unknown
5000,42,14,0.333,20,4,86,43,0.5,20,20,17,0.85,0,0,0,0,35,,87,7,Trier,,13,2026-01-28,,game_-7131595421119806056,33,11,0.333,20,4,66,33,0.5,20,16,13,0.812,0,0,0,0,35,,67,7,Tuebingen,,13,0,Unknown,,0,,1.711111111111111,-20,2026-01-28T15:28:31.230885,Unknown,2024-25,154,,Unknown
